FAC_CODE,FACULTY,CRN,COURSE,COURSETITLE,CRNTITLE,SECTION,CREDITS,SCHEDULETYPE,DAY,CTIME,CAMPUS,BLDG,ROOM,SECTION_CAMPUS,INSTNAME,CAPACITY,ATTRIBUTE_CODE,COURSE_ATTRIBUTE,STATUS,COLL_REST,MAJOR_REST,COURSE_LEVEL
06,Science,11387,PHYS649,Selected Topics in Materials Science,Selected Topics in Materials Science,D1,3,Lecture,Thursday,1401 - 1700,Debbieh,ENG,EB129,Debbieh,Khouloud Khaled Habanjar,30,06MS-PHY1C,MS-PHYSICS1-Core,29,"Include:, Science",,Graduate Masters
06,Science,11391,PHYS682,Research Techniques,Research Techniques,D1,3,Lecture/Lab,Monday,1901 - 2000,Debbieh,ENG,EB126,Debbieh,Wassila Sami El Kanawati,30,06MS-PHY1C,MS-PHYSICS1-Core,28,,,Graduate Masters
06,Science,11390,PHYS673,Selected Topics in Molecular Physics,Selected Topics in Molecular Physics,D1,3,Lecture,Wednesday,1101 - 1400,Debbieh,ENG,EB126,Debbieh,Mahmoud Abdallah El- Korek,30,06MS-PHY1E,Master Degree in Physics-Electives,26,"Include:, Science",,Graduate Masters
06,Science,10038,CMPS241,Introduction to Programming,Introduction to Programming,T6,3,Lecture,Tuesday,1201 - 1400,Tripoli,BLOCKB,BT212,Tripoli,Mohamad Ahmad Daher,20,0600-YCOR,General Science - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10073,MATH241,Calculus and Analytical Geometry,Calculus and Analytical Geometry,T1,3,Lecture,Thursday,0801 - 1100,Tripoli,BLOCKB,BT105,Tripoli,Maher  Jneid,100,0600-YCOR,General Science - Core Courses,30,"Include:, Science",,Undergraduate
06,Science,10029,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T4,1,Lab,Thursday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10035,CMPS241,Introduction to Programming,Introduction to Programming,T3,3,Lecture,Thursday,1201 - 1400,Tripoli,BLOCKB,BT212,Tripoli,Abdullah  al- Shakik,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10575,CHEM241,Principles of Chemistry,Principles of Chemistry,T2,3,Lecture,Wednesday,1431 - 1600,Tripoli,BLOCKB,BT305,Tripoli,Nawal Abdelwahed Alhakawati,60,0600-YCOR,General Science - Core Courses,7,"Include:, Engineering, Science",,Undergraduate
06,Science,10575,CHEM241,Principles of Chemistry,Principles of Chemistry,T2,3,Lecture,Thursday,0931 - 1100,Tripoli,BLOCKB,BT305,Tripoli,Nawal Abdelwahed Alhakawati,60,0600-YCOR,General Science - Core Courses,7,"Include:, Engineering, Science",,Undergraduate
06,Science,10029,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T4,1,Lab,Thursday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10086,PHYS243L,General Physics Laboratory,General Physics Laboratory,T3,1,Lab,Friday,0801 - 1100,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Asma Mahmoud Ali,20,0600-YCOR,General Science - Core Courses,Closed,,,Undergraduate
06,Science,10033,CMPS241,Introduction to Programming,Introduction to Programming,T1,3,Lab,Wednesday,0801 - 1000,Tripoli,BLOCKB,,Tripoli,Jihad Mohamad Hassan,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10036,CMPS241,Introduction to Programming,Introduction to Programming,T4,3,Lab,Tuesday,0801 - 1000,Tripoli,BLOCKB,,Tripoli,Abeer Ziad Tout,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10087,PHYS243L,General Physics Laboratory,General Physics Laboratory,T4,1,Lab,Tuesday,1301 - 1600,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Asma Mahmoud Ali,20,0600-YCOR,General Science - Core Courses,Closed,,,Undergraduate
06,Science,10034,CMPS241,Introduction to Programming,Introduction to Programming,T2,3,Lab,Thursday,1001 - 1200,Tripoli,BLOCKB,,Tripoli,Mohamad Ahmad Daher,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10020,CHEM241,Principles of Chemistry,Principles of Chemistry,T1,3,Lecture,Wednesday,0901 - 1200,Tripoli,BLOCKB,BT205,Tripoli,Nour Ibrahim El Ghouch,100,0600-YCOR,General Science - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,12125,MATH241,Calculus and Analytical Geometry,Calculus and Analytical Geometry,T2,3,Lecture,Thursday,0801 - 1100,Tripoli,BLOCKB,BT208,Tripoli,Majdi Hamza Awad,50,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10027,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T2,1,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,25,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10028,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T3,1,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10084,PHYS243L,General Physics Laboratory,General Physics Laboratory,T1,1,Lab,Thursday,1301 - 1600,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Maya Badii Sabsabi,20,0600-YCOR,General Science - Core Courses,Closed,,,Undergraduate
06,Science,10038,CMPS241,Introduction to Programming,Introduction to Programming,T6,3,Lab,Tuesday,1401 - 1600,Tripoli,BLOCKB,,Tripoli,Bilal Mohammad Hammoud,20,0600-YCOR,General Science - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10026,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T1,1,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10026,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T1,1,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10085,PHYS243L,General Physics Laboratory,General Physics Laboratory,T2,1,Lab,Thursday,1001 - 1300,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Nourhan Ghassan El Kawni,20,0600-YCOR,General Science - Core Courses,Closed,,,Undergraduate
06,Science,10033,CMPS241,Introduction to Programming,Introduction to Programming,T1,3,Lecture,Thursday,1201 - 1400,Tripoli,BLOCKB,BT212,Tripoli,Abdullah  al- Shakik,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10036,CMPS241,Introduction to Programming,Introduction to Programming,T4,3,Lecture,Tuesday,1201 - 1400,Tripoli,BLOCKB,BT212,Tripoli,Mohamad Ahmad Daher,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10037,CMPS241,Introduction to Programming,Introduction to Programming,T5,3,Lecture,Tuesday,1201 - 1400,Tripoli,BLOCKB,BT212,Tripoli,Mohamad Ahmad Daher,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10037,CMPS241,Introduction to Programming,Introduction to Programming,T5,3,Lab,Tuesday,1001 - 1200,Tripoli,BLOCKB,,Tripoli,Abeer Ziad Tout,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10076,PHYS243,General Physics,General Physics,T1,3,Lecture,Monday,0801 - 1100,Tripoli,BLOCKB,BT205,Tripoli,Salem Tarek Marhaba,100,0600-YCOR,General Science - Core Courses,Closed,,,Undergraduate
06,Science,10027,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T2,1,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,25,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10034,CMPS241,Introduction to Programming,Introduction to Programming,T2,3,Lecture,Thursday,1201 - 1400,Tripoli,BLOCKB,BT212,Tripoli,Abdullah  al- Shakik,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10035,CMPS241,Introduction to Programming,Introduction to Programming,T3,3,Lab,Thursday,1401 - 1600,Tripoli,BLOCKB,,Tripoli,Rami Ahmad Ayoubi,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10028,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T3,1,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Najah Ahmad Wehbe,20,0600-YCOR,General Science - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10075,MATH341,Linear Algebra,Linear Algebra,T2,3,Lecture,Wednesday,1001 - 1300,Tripoli,BLOCKB,BT1008,Tripoli,Maher  Jneid,60,0601-Y2COR,Mathematics - Second Year - Core Courses,3,"Include:, Science",,Undergraduate
06,Science,10090,TSHS341,Teaching science in high school,Teaching science in high school,T1,2,Lecture,Tuesday,1501 - 1700,Tripoli,BLOCKB,BT212,Tripoli,Rola Yasser Najib,60,0601-Y2COR,Mathematics - Second Year - Core Courses,9,,,Undergraduate
06,Science,10074,MATH341,Linear Algebra,Linear Algebra,T1,3,Lecture,Tuesday,0801 - 1100,Tripoli,BLOCKB,BT212,Tripoli,Maher  Jneid,60,0601-Y2COR,Mathematics - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11680,MATH353,Set Theory,Set Theory,T1,3,Lecture,Wednesday,1401 - 1700,Tripoli,BLOCKB,BT205,Tripoli,Majdi Hamza Awad,70,0601-YELC,Mathematics - Elective Courses,5,"Include:, Science",,Undergraduate
06,Science,10040,CMPS246,Web Programming,Web Programming,T1,3,Lecture,Wednesday,1001 - 1200,Tripoli,BLOCKB,BT105,Tripoli,Abdullah  al- Shakik,40,0604-Y1COR,Computer Science - First Year - Core Courses,12,"Include:, Science",,Undergraduate
06,Science,10039,CMPS242,Object Oriented Programming,Object Oriented Programming,T1,3,Lecture,Wednesday,0801 - 1000,Tripoli,BLOCKB,BT324,Tripoli,Mohamad Ahmad Daher,40,0604-Y1COR,Computer Science - First Year - Core Courses,29,"Include:, Science",,Undergraduate
06,Science,10039,CMPS242,Object Oriented Programming,Object Oriented Programming,T1,3,Lab,Monday,0801 - 1100,Tripoli,BLOCKC,C305,Tripoli,Bilal Mohammad Hammoud,40,0604-Y1COR,Computer Science - First Year - Core Courses,29,"Include:, Science",,Undergraduate
06,Science,10040,CMPS246,Web Programming,Web Programming,T1,3,Lab,Tuesday,1101 - 1400,Tripoli,BLOCKC,C305,Tripoli,Shayma Hicham Obeid,40,0604-Y1COR,Computer Science - First Year - Core Courses,12,"Include:, Science",,Undergraduate
06,Science,10050,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T6,3,Lab,Friday,1401 - 1700,Tripoli,BLOCKC,C305,Tripoli,Shayma Hicham Obeid,20,0604-Y2COR,Computer Science - Second Year - Core Courses,12,"Include:, Science",,Undergraduate
06,Science,11501,CMPS347,Data Structures,Data Structures,T1,3,Lab,Wednesday,1001 - 1300,Tripoli,BLOCKC,C305,Tripoli,Jihad Mohamad Hassan,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10048,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T4,3,Lecture,Monday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10050,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T6,3,Lecture,Monday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,20,0604-Y2COR,Computer Science - Second Year - Core Courses,12,"Include:, Science",,Undergraduate
06,Science,10051,CMPS344,Software Engineering,Software Engineering,T1,3,Lecture,Tuesday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,40,0604-Y2COR,Computer Science - Second Year - Core Courses,17,"Include:, Science",,Undergraduate
06,Science,10057,CMPS345,Discrete Structures II,Discrete Structures II,T6,3,Lecture,Wednesday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,3,"Include:, Science",,Undergraduate
06,Science,10058,CMPS347,Data Structures,Data Structures,T2,3,Lecture,Wednesday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Abdullah  al- Shakik,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10060,CMPS347,Data Structures,Data Structures,T4,3,Lecture,Thursday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Abdullah  al- Shakik,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11501,CMPS347,Data Structures,Data Structures,T1,3,Lecture,Wednesday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Abdullah  al- Shakik,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10045,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T1,3,Lab,Tuesday,1401 - 1700,Tripoli,BLOCKC,C305,Tripoli,Shayma Hicham Obeid,20,0604-Y2COR,Computer Science - Second Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10046,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T2,3,Lab,Tuesday,1401 - 1700,Tripoli,BLOCKC,C306,Tripoli,Rami Ahmad Ayoubi,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10049,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T5,3,Lab,Monday,1401 - 1700,Tripoli,BLOCKC,C306,Tripoli,Elias Farid El Khoury,20,0604-Y2COR,Computer Science - Second Year - Core Courses,3,"Include:, Science",,Undergraduate
06,Science,10052,CMPS345,Discrete Structures II,Discrete Structures II,T1,3,Lab,Friday,0801 - 1100,Tripoli,BLOCKF,F301,Tripoli,Rami Ahmad Ayoubi,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10055,CMPS345,Discrete Structures II,Discrete Structures II,T4,3,Lecture,Wednesday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10056,CMPS345,Discrete Structures II,Discrete Structures II,T5,3,Lab,Monday,1401 - 1700,Tripoli,BLOCKC,C307,Tripoli,Rami Jamal EL BAIDA,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10074,MATH341,Linear Algebra,Linear Algebra,T1,3,Lecture,Tuesday,0801 - 1100,Tripoli,BLOCKB,BT212,Tripoli,Maher  Jneid,60,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10075,MATH341,Linear Algebra,Linear Algebra,T2,3,Lecture,Wednesday,1001 - 1300,Tripoli,BLOCKB,BT1008,Tripoli,Maher  Jneid,60,0604-Y2COR,Computer Science - Second Year - Core Courses,3,"Include:, Science",,Undergraduate
06,Science,10047,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T3,3,Lecture,Monday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10053,CMPS345,Discrete Structures II,Discrete Structures II,T2,3,Lecture,Tuesday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10053,CMPS345,Discrete Structures II,Discrete Structures II,T2,3,Lab,Friday,0801 - 1100,Tripoli,BLOCKC,C305,Tripoli,Diala Adnan Kheir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10059,CMPS347,Data Structures,Data Structures,T3,3,Lab,Wednesday,1001 - 1300,Tripoli,BLOCKF,F301,Tripoli,Abeer Ziad Tout,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10045,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T1,3,Lecture,Monday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,20,0604-Y2COR,Computer Science - Second Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10052,CMPS345,Discrete Structures II,Discrete Structures II,T1,3,Lecture,Tuesday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10054,CMPS345,Discrete Structures II,Discrete Structures II,T3,3,Lab,Friday,0801 - 1100,Tripoli,BLOCKD,D206,Tripoli,Rami Jamal EL BAIDA,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10059,CMPS347,Data Structures,Data Structures,T3,3,Lecture,Wednesday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Abdullah  al- Shakik,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10049,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T5,3,Lecture,Monday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,20,0604-Y2COR,Computer Science - Second Year - Core Courses,3,"Include:, Science",,Undergraduate
06,Science,10051,CMPS344,Software Engineering,Software Engineering,T1,3,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,C305,Tripoli,Diala Adnan Kheir,40,0604-Y2COR,Computer Science - Second Year - Core Courses,17,"Include:, Science",,Undergraduate
06,Science,10061,CMPS347,Data Structures,Data Structures,T5,3,Lecture,Thursday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Abdullah  al- Shakik,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10061,CMPS347,Data Structures,Data Structures,T5,3,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,C306,Tripoli,Shayma Hicham Obeid,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10056,CMPS345,Discrete Structures II,Discrete Structures II,T5,3,Lecture,Wednesday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10057,CMPS345,Discrete Structures II,Discrete Structures II,T6,3,Lab,Monday,1401 - 1700,Tripoli,BLOCKD,D205,Tripoli,Diala Adnan Kheir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,3,"Include:, Science",,Undergraduate
06,Science,10058,CMPS347,Data Structures,Data Structures,T2,3,Lab,Wednesday,1001 - 1300,Tripoli,BLOCKC,C306,Tripoli,Rami Jamal EL BAIDA,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10060,CMPS347,Data Structures,Data Structures,T4,3,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,C305,Tripoli,Rami Ahmad Ayoubi,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10046,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T2,3,Lecture,Monday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10048,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T4,3,Lab,Monday,1401 - 1700,Tripoli,BLOCKC,C305,Tripoli,Rami Ahmad Ayoubi,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10054,CMPS345,Discrete Structures II,Discrete Structures II,T3,3,Lecture,Tuesday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10055,CMPS345,Discrete Structures II,Discrete Structures II,T4,3,Lab,Monday,1401 - 1700,Tripoli,BLOCKB,,Tripoli,Shayma Hicham Obeid,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10047,CMPS343,Computer Organization & Architecture,Computer Organization & Architecture,T3,3,Lab,Friday,1401 - 1700,Tripoli,BLOCKC,C306,Tripoli,Rami Jamal EL BAIDA,20,0604-Y2COR,Computer Science - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10041,CMPS327,Image Processing,Image Processing,T1,3,Lab,Thursday,0801 - 1100,Tripoli,BLOCKC,C306,Tripoli,Elias Farid El Khoury,25,0604-Y2ELC,Computer Science - Second Year - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10044,CMPS327,Image Processing,Image Processing,T4,3,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKB,BT324,Tripoli,Hassan Mohamad Tout,25,0604-Y2ELC,Computer Science - Second Year - Elective Courses,6,"Include:, Science",,Undergraduate
06,Science,10042,CMPS327,Image Processing,Image Processing,T2,3,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,C305,Tripoli,Jihad Mohamad Hassan,25,0604-Y2ELC,Computer Science - Second Year - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10044,CMPS327,Image Processing,Image Processing,T4,3,Lecture,Thursday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-Y2ELC,Computer Science - Second Year - Elective Courses,6,"Include:, Science",,Undergraduate
06,Science,10041,CMPS327,Image Processing,Image Processing,T1,3,Lecture,Monday,1001 - 1200,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-Y2ELC,Computer Science - Second Year - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10042,CMPS327,Image Processing,Image Processing,T2,3,Lecture,Monday,1001 - 1200,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-Y2ELC,Computer Science - Second Year - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10070,CMPS447,Computer Networks,Computer Networks,T1,3,Lecture,Tuesday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10069,CMPS445,Concepts of Programming Languages,Concepts of Programming Languages,T3,3,Lab,Thursday,1301 - 1600,Tripoli,BLOCKC,C306,Tripoli,Rami Jamal EL BAIDA,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10068,CMPS445,Concepts of Programming Languages,Concepts of Programming Languages,T2,3,Lecture,Tuesday,1401 - 1600,Tripoli,BLOCKB,BT112,Tripoli,Abdullah  al- Shakik,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10066,CMPS443,Senior Project I,Senior Project I,T1,1,Lecture,Friday,1201 - 1300,Tripoli,TBA,,Beirut,Abdullah  al- Shakik,50,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10066,CMPS443,Senior Project I,Senior Project I,T1,1,Lecture,Friday,1201 - 1300,Tripoli,TBA,,Beirut,Mohamad Ahmad Daher,50,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10069,CMPS445,Concepts of Programming Languages,Concepts of Programming Languages,T3,3,Lecture,Tuesday,1401 - 1600,Tripoli,BLOCKB,BT112,Tripoli,Abdullah  al- Shakik,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10070,CMPS447,Computer Networks,Computer Networks,T1,3,Lab,Monday,0801 - 1100,Tripoli,BLOCKC,C308,Tripoli,Abeer Ziad Tout,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10063,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,T1,3,Lecture,Monday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-Y3COR,Computer Science - Third Year - Core Courses,16,"Include:, Science",,Undergraduate
06,Science,10065,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,T3,3,Lab,Tuesday,1101 - 1400,Tripoli,BLOCKC,C306,Tripoli,Hassan Mohamad Tout,25,0604-Y3COR,Computer Science - Third Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10065,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,T3,3,Lecture,Monday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-Y3COR,Computer Science - Third Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10063,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,T1,3,Lab,Friday,0801 - 1100,Tripoli,BLOCKC,C306,Tripoli,Elias Farid El Khoury,25,0604-Y3COR,Computer Science - Third Year - Core Courses,16,"Include:, Science",,Undergraduate
06,Science,10064,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,T2,3,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,C306,Tripoli,Hassan Mohamad Tout,25,0604-Y3COR,Computer Science - Third Year - Core Courses,5,"Include:, Science",,Undergraduate
06,Science,10064,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,T2,3,Lecture,Monday,1401 - 1600,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-Y3COR,Computer Science - Third Year - Core Courses,5,"Include:, Science",,Undergraduate
06,Science,10072,CMPS447,Computer Networks,Computer Networks,T3,3,Lab,Thursday,1001 - 1300,Tripoli,BLOCKD,D206,Tripoli,Abeer Ziad Tout,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10066,CMPS443,Senior Project I,Senior Project I,T1,1,Lecture,Friday,1201 - 1300,Tripoli,TBA,,Beirut,Nader Yasser Bakir,50,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10072,CMPS447,Computer Networks,Computer Networks,T3,3,Lecture,Tuesday,0801 - 1000,Tripoli,BLOCKB,BT105,Tripoli,Mohamad Ahmad Daher,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
